uuid,name,mmsi,imo,eni,country_iso,type,type_specific,lat,lon,speed,course,heading,destination
46fa31c4-bb2d-5634-20b6-3af3fdc041d8,SHUN HE,312472000,9218985,,BZ,Cargo,General Cargo,34.434906,129.10684,9.1,187,183,JP NGS
598807f7-dd58-c4fd-89d8-54bf679fc02d,BONGJINHO,440318540,,,KR,Fishing,Fishing,34.385288,128.74843,0.6,250,,
ee5646a9-bc2d-cb75-186b-303a62c30fc7,KO RYO 107,440119590,,,KR,Tug,Tug,35.5261,129.44772,0.1,87,,
867c12a8-a13f-23fd-fbd5-b430c97d82bd,308 YUNG IL,440129890,,,KR,Fishing,Fishing,34.384068,128.73294,0.3,248,,
e643847f-26ad-aaa5-ca98-36769980b4f7,TAE YANG,440182140,,,KR,Fishing,Fishing,34.382244,128.78218,0.5,249,,
a3ed7f67-7513-8e66-97b8-c11089bfc847,FU XING LUN,352004966,1097270,,PA,Cargo,General Cargo,35.340652,129.58459,12.8,17,14,RU VVO
b3db075f-d16d-f169-04cc-474154472622,202 GEUM HAE,440150190,,,KR,Fishing,Fishing,34.440872,128.45033,0.4,271,,
ef04a94b-6266-688c-860a-abef656d9557,GINGA PUMA,353992000,9343780,,PA,Tanker,Chemical Tanker,34.405182,129.013,14.1,30,30,KR USN
7cc99073-8a3d-50e0-f6ce-9f2ac14cd9f7,2013 HYUN JIN HO,440154740,,,KR,Fishing,Fishing,34.463749,128.37617,0.3,0,,
f49e3044-6064-01b6-f4db-0379a0e87392,GHAZAL,403508000,9387009,,SA,Other,Crude Oil Tanker,35.17673667,129.6491717,1.2,48.1,254,KR ONS
295fe1cf-5892-fca2-3267-b167a2ab1c29,NO.205 KEUM SUNG,440191220,,,KR,Fishing,Fishing,34.403133,128.53508,0.5,150,,
f61410e2-16e6-ff13-e9aa-5b5e65c1acb2,NEW ILCHULBONG,440314180,,,KR,Cargo,Cargo,34.679829,128.07762,9.8,67,,GWANGYANG TO POHANG
42d389cd-8372-6799-0936-4501af2e638e,VTS 4405505,,,,,,,35.589813,129.39827,,,,
262d8e91-c19d-3a85-ffe7-013c409ce481,32 CHANG NAM,440195340,,,KR,Fishing,Fishing,34.406174,128.5072,1.2,288,,
6b3130c5-797b-f595-2b3a-2ec7b580e1db,NEWSTAR HO,,,,,,,34.707829,128.04811,0.1,53,,CLASS B
64856175-2710-0f0a-4184-1dec99cebf6c,SKY 72,440066140,,,KR,Wing In Grnd,Wing In Grnd,34.708649,128.0466,0,263,,CLASS B
5f13ff03-9b43-45f9-41c0-6d3b40954125,33 CHANG NAM,440011600,,,KR,Fishing,Fishing,34.400822,128.51675,0.8,232,,
816276c1-77d8-e1f3-7f45-5716e592497e,809TAEYANGHO,440715800,,,KR,,Unspecified,34.566299,128.18301,7,190,,
559702ff-5b97-2df5-e63c-86d2b785a3c0,308TAEYANGHO,440700290,,,KR,Fishing,Fishing,34.566151,128.18144,1.6,44,,
32200df1-849b-085c-18b7-c4e0a9239134,NO.111 KEUM SUNG,440109300,,,KR,Fishing,Fishing,34.389244,128.54884,0.8,248,,
351ad2c7-afd2-86f5-8fb7-621caa584944,701 TAEYANG HO,440143360,,,KR,Fishing,Fishing,34.565033,128.1803,0.6,53,,CLASS B
9eabbdd2-f68e-9518-c773-2c293f3d443b,703TAEYANGHO,,,,,,,34.568459,128.17548,9,96,,
f8677b4a-ee76-2566-37f3-f81a6249f583,MATISSE,538005482,9677375,,MH,Cargo,Bulk Carrier,34.436462,128.39621,11.6,80,,CN RZH > US VAN
06f81633-46bf-8794-8f69-42b1464007d5,309TAEYANGHO,440037280,,,KR,Fishing,Fishing,34.562737,128.17827,0.4,61,,CLASS B
ac567a0e-0e0c-58a0-db2d-527a524c1128,HONGBO 16,413607840,,,CN,Tanker - Hazard A (Major),Tanker - Hazard A (Major),35.293671,129.63799,3.5,51,119,PANJIN CN
e69049f9-f96b-be82-13c8-179de54444e7,307 BUCHANG HO,440217340,,,KR,,Unspecified,35.48172,129.52931,6,260,,
b8916e77-f0f1-922a-5bfd-c74c6e079adc,WOO HWANG,440068000,9947861,,KR,Tanker - Hazard B,Oil or Chemical Tanker,35.15881833,129.67175,11.9,139.4,143,KR USN
974f30d7-1e82-9aaf-2d19-795859672ea4,2021YUSUNG,440067880,,,KR,,Unspecified,35.128262,129.67697,0.8,342,,
e8f93624-4581-8666-88b4-04324123878f,MUGUNGHWA NO.26,441368000,9283813,,KR,Law Enforce,Fishery Patrol Vessel,34.359825,128.90524,2.4,244,232,
b9a78aba-e286-bb07-7b52-121953cee7f2,NO.201 KEUM SUNG,440503600,,,KR,Fishing,Fishing,34.379856,128.55037,0.5,291,,
ca84b84f-cdc2-32dd-d4b1-4eea6af08b09,HEE JIN HO,440101840,,,KR,Tug,Tug,34.894379,127.93327,2.5,99,,BUSAN
f552b20e-9e3d-d623-b781-a6f0fe53cba1,HONG BO 16,413607840,,,CN,,Unspecified,35.29662,129.6442267,2.5,53.7,129,ONSAN KOREA
b0463e6f-3901-101e-32f6-c9b877ba560e,CHANG HANG SHUI JING,414491000,9406350,,CN,Tanker,Oil Products Tanker,35.352093,129.6217,2,15,302,KRUSN
699d2505-13fb-0e33-6f89-e8c365c384fa,901KYEONGHAE,440215250,,,KR,Fishing,Fishing,34.368252,128.58057,0.8,269,,
7f96f1ff-9e4f-6191-24d6-15249ef0ecb4,61KEUMYOUNG,440120830,,,KR,Fishing,Fishing,34.384895,128.50941,1.6,276,,
f01c5708-4f99-592f-94ea-147e5285b1fe,HOANH SON SUN,354506000,9217670,,PA,Cargo,Bulk Carrier,35.05083333,129.6889667,1.7,2,315,BUSAN KR
cf3b2c0a-bf31-ccf7-1667-9bc89a424005,900KYEONGHAE,440017900,,,KR,Fishing,Fishing,34.365089,128.5836,4.5,124,,
1709385d-2a3f-85ac-2e0e-29780e4bf4fa,903 GYEONG HAE,440401800,,,KR,Fishing,Fishing,34.370113,128.55954,1.3,236,,
8884b479-aa34-e5f1-0a48-997da46484e2,FRIO PACIFIC,311001571,9078488,,BS,Cargo,Reefer,34.870247,129.66054,0.4,261,,KR PUS
c62320e3-4d6f-486a-fd2a-50dc9dcc0810,85WOOYANG,440023940,,,KR,,Unspecified,34.365078,128.53564,0.4,282,200,
4a883f2f-ae4d-50f7-3184-fba93e8c7bec,KEOJE YUBIA,440058060,9841263,,KR,Tanker - Hazard A (Major),Oil Products Tanker,34.665501,128.03616,12.3,268,,YEOSU
aa659ad3-4ff2-67e4-88ee-6fb8da4e5533,ANDRIA,249134000,9331543,,MT,Cargo,Bulk Carrier,35.1169,129.7065167,10.7,230,227,KR PTK
3a3078da-0a24-fcb7-4f2b-ddb1084e9ba8,202CHANGNAM,440106500,,,KR,,Unspecified,34.368965,128.50331,0.2,270,,
4c9ca486-5b7b-334b-2114-c97b7d0acd00,MH HIGHLANDER,538011354,1023920,,MH,Tanker,Crude Oil Tanker,35.394444,129.62585,2.5,20,297,ULSAN
ef67681d-2cb7-38be-f135-a22c0d1c192a,GUEMDONGHO,440328720,,,KR,Fishing,Fishing,34.329403,128.71626,0.4,46,,
f3264cad-0ce5-4247-c33e-0a496b8f15b4,2016 HAE KYUNG,440409640,,,KR,Tanker - Hazard D (Recognizable),Tanker - Hazard D (Recognizable),34.329544,128.68347,0.1,115,,
19e60eec-8d82-e2fe-1539-c05bd192997d,SEO JIN HO,440702680,,,KR,,Unspecified,34.35178,128.53293,0.1,333,,
f65a39eb-9ebb-15e7-d9f8-8dc8c84a384d,SEAWAYS KILIMANJARO,538004169,9563237,,MH,Tanker,Crude Oil Tanker,35.23880667,129.7006367,1.7,41,276,KR USN
1c74531c-c1b2-76d4-b40f-588602fd4b1b,108 DAE JU HO,440706190,,,KR,Fishing,Fishing,34.324795,128.66693,0.3,294,,
f5438703-0fc2-018b-60e9-a2601b31a60b,NO.52KEUMYOUNG,440121490,,,KR,Fishing,Fishing,34.375393,128.43333,8.1,219,,
4e4dc894-8546-1820-2ec7-f37b91275537,201CHANGNAM,440005560,,,KR,,Unspecified,34.356815,128.48906,0.6,273,221,
d9af3f97-c932-89a2-ed55-8c6504fc291e,225YUSUNG,440169510,,,KR,Fishing,Fishing,35.200592,129.71677,0.6,42,,
ad64254b-1a4c-6fd2-193c-1eac9f24e24d,87TONGYOUNG,440108160,,,KR,Fishing,Fishing,34.347179,128.51836,0.4,271,,
a0dd85bc-294f-e9fd-61d2-256c1c582039,701KYEONGHAE,440014010,,,KR,Isolated Danger,Unspecified,34.340992,128.54259,2.2,308,,
7f40916b-aa0f-d6c1-d996-851ef8767b88,PACIFIC SINGAPORE,563147400,9433937,,SG,Cargo,Container Ship,34.699696,129.60687,10.3,127,,JPTKY AS
1d93d256-9962-5f17-32b8-c2549aa2d100,ZALIV PROSTOR,273453980,9196369,,RU,Dredger,Reefer,34.95633333,129.71895,1.6,51.2,320,KRPUS
a34736a8-eae0-8b23-4a10-3255c8ea5ee4,TALIA,308599000,9311854,,BS,Cargo,Vehicles Carrier,34.312218,128.73642,17.2,49,50,MX LZC
b5d7a388-bdc7-03dd-1a65-043e7b1bd0ae,9YUJIN,440158230,,,KR,,Unspecified,34.31279,128.86084,1.2,40,,
eed5ae0b-c49a-ef41-bcf9-1723914aa391,JK5002,440333430,,,KR,Fishing,Fishing,34.612808,128.04555,5.3,244,,CLASS B
b1f44e3d-9ff9-c5ab-2c13-6cc22bbfefa8,TAELIM JASMINE,440049770,8708191,,KR,Cargo,Fish Carrier,34.657768,129.57817,13,324,,JP.SHS.SM08C.2ND.A/S
6a1b347c-db80-c624-63ca-6adeacc90ed1,203 CHANG NAM,440316590,,,KR,Tanker - Hazard D (Recognizable),Tanker - Hazard D (Recognizable),34.344017,128.50842,0.6,221,,
c3590c88-e254-98d6-a1dd-8ca370721ad7,DONG HYEON HO,440083240,,,KR,Fishing,Fishing,35.323559,129.68896,1,15,,CLASS B
93d488ab-a7fd-ef22-2bcb-b1020ed3992e,88TONGYOUNG,440123760,,,KR,Fishing,Fishing,34.341515,128.51692,0.6,12,,
b6abd2bc-f42f-b3a7-8ae7-e0c8f9b08894,KCG TS 3011,441842000,,,KR,Law Enforce,Law Enforce,34.608986,128.04567,4.5,27,,YEOSU
4021a09a-a394-e748-45b1-e1ba4d0b0b9d,TAI HONOR,636023731,1014955,,LR,Cargo,Bulk Carrier,35.255733,129.71284,9.3,258,252,KR INC
536af997-5685-c830-2a4d-a95e4d69a787,TORM GITTE,563216300,9426312,,SG,Tanker,Crude Oil Tanker,35.466228,129.61221,3,5,301,KRUSN
1b577763-34d0-4ddb-8359-00a9729e1b73,DASEONGHO,440116370,,,KR,Fishing,Fishing,34.947731,127.86103,0,12,,CLASS B
d1b35129-5088-b297-c78f-eeba6da2e494,702KYUNGHAE,440212250,,,KR,Fishing,Fishing,34.334976,128.52768,1.7,296,,
679c16cc-691b-07af-09a9-cf15724b90d5,205 CHANG NAM,440194680,,,KR,Other,Other,34.366722,128.40987,1.2,286,,
9dda35e4-2927-efc3-935b-c8ebefaaf275,700 KYUNG HAE,440105320,,,KR,Wing In Grnd,Wing In Grnd,34.324162,128.55878,0.2,186,,
9d3b54b2-7e35-504b-3532-0419edcca038,107 KYEONG HAE,440017050,,,KR,Fishing,Fishing,34.323639,128.55852,0.4,272,,
8ac920d4-20c4-e119-b864-6c1ae240ee3a,SAM SUNG HO,440331240,,,KR,Light Vessel - LANBY - Rig,Light Vessel - LANBY - Rig,34.325909,128.53697,0.4,256,,
2a48353b-d238-f31e-5727-1cdaf8b9671f,JANG KYUNG HO,440714400,,,KR,Fishing,Fishing,35.173355,129.74295,0.5,33,,
7354eb74-892d-20a2-7f58-b37f5cd6290d,STAR HALIFAX,636025205,9855862,,LR,Cargo,Bulk Carrier,35.38559,129.67795,9.9,193.7,200,PHU MY
0bda1efc-5d7d-4321-8cb7-d4019f9d28fa,SONG YANG NO.1,440005200,9770153,,KR,Tanker,Oil Products Tanker,34.406368,128.29871,10.8,75,,ULSAN
b5915c32-2847-d6d9-afeb-fd01c8619054,YUHAN1,440305160,,,KR,Tanker,Tanker,34.654968,127.98548,0.4,211,,YEOSU
b11eac7e-5d61-968f-678f-9a76a4b5b21d,MAERSK TACOMA,219179000,9708617,,DK,Tanker,Oil Products Tanker,34.65485,127.98502,0.3,189,120,KRYOS
ee981527-1e66-6256-fa21-f8156de49c97,DAE BOK 7,440051760,9830264,,KR,Tanker,Oil Products Tanker,34.483501,128.15588,9.1,92,89,BUSAN
914271f9-8116-f2ff-9ae8-d63ce93e5b4f,DUBLIN EAGLE,636025363,9699323,,LR,Cargo,Bulk Carrier,34.644875,127.9831,0.2,170,94,KWANGYANG
8f594eeb-fef4-3133-b357-2d5e479c800c,OCEAN FORTUNE,477637500,9727077,,HK,Cargo,Bulk Carrier,34.6572,127.97227,0.2,193,131,KR KAN
55568560-7826-64ee-2801-022bafb32e52,HUA ZHENG HAI GANG,352003011,1018523,,PA,Cargo,General Cargo,35.441109,129.65897,11.3,8,10,RU VVO
3a650950-f5ff-7c1f-407d-0a09156f2e2a,3 DAE DONG HO,440410260,,,KR,Fishing,Fishing,35.251938,129.74435,0.8,10,,
0673fd23-8dd0-17c7-d6bf-0dabf74193f0,KWANGYANG 12,440108460,9129067,,KR,Cargo,General Cargo,34.946766,127.82879,0.1,160,252,HADONG
58e2d710-8405-08cf-2a93-ba05dbe52719,STR LUCKY,352001282,9550149,,PA,Cargo,Bulk Carrier,34.632198,127.9839,0.2,6,144,KR KAN
eb9a64c6-5faf-fb75-b332-0295be188701,YUJIN,440094680,,,KR,Fishing,Fishing,34.321568,128.47791,0.1,227,,
7a7e9ba3-6c55-945b-c1eb-92696b72d7b7,3SANG JIN HO,440704240,,,KR,Fishing,Fishing,34.623459,127.98951,0.3,359,,
391d703d-2804-6432-420e-894d2aa25eca,JE616 JAE EUN,440149070,,,KR,Fishing,Fishing,34.291328,128.61703,0.6,90,,
7e3a0962-abdb-88ce-2172-41aa290e5e9c,CL ZHUANG HE,477629200,9890628,,HK,Cargo,Bulk Carrier,34.622959,127.98935,0.2,22,108,YEOSU KR
99277cd5-ce99-7774-e31e-61d959756387,DAE HAN NO.7,440103970,9254795,,KR,Tanker,Bunkering Tanker,34.622612,127.9894,0.2,228,,YEOSU
3021a291-22ac-e63f-5138-5e7e5b3f1d7d,32DAEYOUNG,440154960,,,KR,Tanker,Tanker,34.621494,127.98598,3.5,129,,BUSAN
c2baaad9-3765-02d8-98ce-43c93d7d3ddf,SEA HONESTY,538006364,9426116,,MH,Cargo,Bulk Carrier,34.941647,127.82275,0,217,46,KRHDN
bde94a52-cc77-6ad3-efbc-2067dbde3211,7 SEONG JIN HO,440190530,,,KR,Reserved,Reserved,34.274994,128.72563,1.7,322,,
04fbdf96-ecd1-05e2-c6e9-8bdb30a1fa69,OTAGO BAY,477023600,9782015,,HK,Cargo,Bulk Carrier,34.626652,127.97748,0.2,71,155,KR YOS
0b933a83-4a56-5dc4-09e6-099fb023f38d,ASAHI MARU NO.12,440326060,9881134,,KR,Tanker,General Cargo,34.626041,127.97749,0.1,321,331,KRYOS
81aa83c2-e613-8871-5857-1f21cb30731d,POLARIS,441634000,9498121,,KR,Tanker,Oil or Chemical Tanker,34.274235,128.87869,10,215,218,DUSHAN/CN
76f5fd97-a2f0-f382-5a18-343eb30774f6,COSMIC POLARIS,374674000,9780299,,PA,Cargo,General Cargo,34.890438,129.75397,1.7,347,284,JP TSUSHIMA OFF
71c8cabd-c977-1281-8573-6d25bfe226c5,203 CHUNG RYONG,440121560,,,KR,Tug,Tug,34.591702,128.00168,4.8,229,,
d217bcec-0951-50ca-9026-1bb265a6f7dd,KCG307,441264000,,,KR,Law Enforce,Law Enforce,35.459156,129.67191,6.3,35,,
4d65eb52-d6f8-cb04-914e-fbc06a7afc1d,YUAN JU WAN,414489000,9845958,,CN,Tanker,Oil Products Tanker,34.604736,127.98887,0,39,229,MAI LIAO
4b05424c-bb3d-7240-378d-73b9cfb58fb8,ON PRECIOUS,353615000,9893216,,PA,Tanker,Crude Oil Tanker,34.634495,127.95987,0,41,125,KR YOS
37d86335-d87c-8bec-3f54-072c6dd2b164,5 CHANG NAM,440120090,,,KR,Other,Other,34.263241,128.81828,0.1,95,,
4930b59a-f611-9f5c-b162-9420d8c94911,MILIN KAMAK,215673000,9841641,,MT,Cargo,Bulk Carrier,34.624142,127.96533,0.3,47,134,KR YOS
50d589d3-8e61-af53-f12f-899c11fc6510,KARIMATA,354658000,9806158,,PA,Tanker,Oil Products Tanker,35.509445,129.6487,2.2,8,285,KR ULSAN
4cf69693-9a10-f763-e09a-a3a926520761,SSANGDUNGI HO,,,,,,,35.681236,129.47797,6,12,,
f1335d99-8c94-df69-a98d-54becf8ba203,ARAWANA,572911210,9640401,,TV,Cargo,Bulk Carrier,34.615002,127.96712,0.5,67,144,"GWANGYANG,KR"
5b79616b-0d59-44cb-31ff-7a4ce3b4438a,JIN SEONG,440170430,,,KR,Fishing,Fishing,34.502625,128.07776,10.8,73,,
1a49ec14-0873-286d-ad69-9790b3abc176,JE77 DONG HYEON,,,,,,,35.220966,129.78464,0.4,325,,
9f2c2197-d341-7627-78bf-7b2a558baf98,INTRANS EDY,440316160,9322994,,KR,Tanker - Hazard A (Major),Oil or Chemical Tanker,34.697552,127.90186,13.6,297,299,KR Y0S
e3f32f00-919f-b477-707d-0c91da885d51,YEONG NAM HO,440194410,,,KR,Fishing,Fishing,34.265862,128.63393,0.6,227,,
339b2196-f98f-93e7-8f66-55382550fbe9,SKY 75HO,,,,,,,34.666088,127.91947,12,98,,CLASS B
5b2cb889-9923-dba6-1c08-49dfdcb75f0b,WOOYANG VICTORY,370855000,9520223,,PA,Cargo,General Cargo,34.897888,127.80334,0.1,0,189,KR KAN
bdb831d8-f0cc-b127-739c-53d0e1779aa9,3BUSUNG,440168180,,,KR,,Unspecified,34.249226,128.80682,0.3,231,,
867e01c0-6ae1-10aa-c382-1615f83a8e89,BANASTAR,538002402,9228045,,MH,Cargo,Cabu Carrier,34.701225,127.88966,9.3,301,303,"YEOSU,S.KOREA"
